RBD,NOM_RBD,COD_COM_RBD,NOM_COM_RBD,COD_DEPE,LATITUD,LONGITUD,RURAL_RBD,PAGO_MENSUAL,MAT_TOTAL,CUR_SIM_TOT,DC_TOT,ratio_alumno_docente,ratio_alumno_curso,categoria_dependencia,TIPO_PAGO,PAGO_MENSUAL_NORM,orden_precio,SIMCE_4B_LECT,SIMCE_4B_MATE,SIMCE_4B_AVG,SIMCE_2M_LECT,SIMCE_2M_MATE,SIMCE_2M_AVG
24445,LICEO MUNICIPAL EL ROBLE,13112,LA PINTANA,2,-33.56361519,-70.64955424,0,GRATUITO,383,14,35.0,10.942857142857143,27.357142857142858,MUNICIPAL_DAEM,Gratuito,GRATUITO,0,231.0,220.0,225.5,,,
24448,COLEGIO ARTISTICO EL SALVADOR ANEXO,13110,LA FLORIDA,3,-33.56083558,-70.5674955,0,$50.001 A $100.000,449,14,35.0,12.82857142857143,32.07142857142857,PARTICULAR_SUBV,Pagado,$50.001 A $100.000,4,288.0,276.0,282.0,192.0,219.0,205.5
24459,COLEGIO BETANIA,13111,LA GRANJA,3,-33.5286767,-70.63507527,0,GRATUITO,254,10,19.0,13.368421052631579,25.4,PARTICULAR_SUBV,Gratuito,GRATUITO,0,,,,,,
24461,ESCUELA DE PARVULOS N°1246 EL OLYMPO,13119,MAIPU,4,-33.524372,-70.77499,0,SIN INFORMACION,26,4,1.0,26.0,6.5,PARTICULAR_PAGADO,Pagado,SIN INFORMACION,-1,,,,,,
24464,ESCUELA BASICA MERCEDES MARIN DEL SOLAR,13123,PROVIDENCIA,1,-33.42223563999999,-70.60474091,0,GRATUITO,659,18,46.0,14.326086956521738,36.611111111111114,MUNICIPAL_CORP,Gratuito,GRATUITO,0,301.0,277.0,289.0,,,
24473,COLEGIO TEC.HOTELERIA Y GASTRONOMIA ACHIGA CO,13114,LAS CONDES,3,-33.421473,-70.558532,0,GRATUITO,594,16,40.0,14.85,37.125,PARTICULAR_SUBV,Gratuito,GRATUITO,0,,,,243.0,272.0,257.5
24482,LICEO POLITECNICO PARTICULAR ANDES,13128,RENCA,3,-33.40846399,-70.69571811,0,GRATUITO,1346,32,64.0,21.03125,42.0625,PARTICULAR_SUBV,Gratuito,GRATUITO,0,,,,248.0,264.0,256.0
24486,COLEGIO POLIVALENTE SAN RAFAEL,13115,LO BARNECHEA,3,-33.35082404,-70.50700886,0,GRATUITO,819,28,95.0,8.621052631578948,29.25,PARTICULAR_SUBV,Gratuito,GRATUITO,0,298.0,296.0,297.0,256.0,313.0,284.5
24489,ESC. PART.BASICA SAINT PHILLIP OF NERY 2,13116,LO ESPEJO,3,-33.53281649,-70.69372619,0,GRATUITO,252,10,19.0,13.263157894736842,25.2,PARTICULAR_SUBV,Gratuito,GRATUITO,0,257.0,219.0,238.0,,,
24491,COLEGIO INTERNATIONAL COUNTRY SCHOOL,13201,PUENTE ALTO,4,-33.597147,-70.52237,1,MAS DE $100.000,393,16,25.0,15.72,24.5625,PARTICULAR_PAGADO,Pagado,MAS DE $100.000,5,294.0,273.0,283.5,271.0,275.0,273.0
24498,COLEGIO SAN JOAQUIN,13128,RENCA,3,-33.39991112,-70.72908621,0,GRATUITO,595,15,43.0,13.837209302325581,39.666666666666664,PARTICULAR_SUBV,Gratuito,GRATUITO,0,334.0,330.0,332.0,297.0,382.0,339.5
24503,ESCUELA ESPECIAL DE LENGUAJE ALIMALINA,13401,SAN BERNARDO,3,-33.613506,-70.718124,0,GRATUITO,53,5,5.0,10.6,10.6,PARTICULAR_SUBV,Gratuito,GRATUITO,0,,,,,,
24508,ANEXO ESCUELA BASICA SAN JAVIER,13112,LA PINTANA,3,-33.61517778999999,-70.63084459,0,GRATUITO,209,10,18.0,11.61111111111111,20.9,PARTICULAR_SUBV,Gratuito,GRATUITO,0,273.0,266.0,269.5,,,
24510,ESC. PART. JARDIN INFANTIL PULGARCITO,13119,MAIPU,3,-33.52687499999999,-70.76922,0,GRATUITO,31,2,4.0,7.75,15.5,PARTICULAR_SUBV,Gratuito,GRATUITO,0,,,,,,
24520,ESC. BAS.MUNICIPAL MERCEDES FONTECILLA,13125,QUILICURA,2,-33.36530653,-70.70479879,0,GRATUITO,617,21,66.0,9.348484848484848,29.38095238095238,MUNICIPAL_DAEM,Gratuito,GRATUITO,0,221.0,216.0,218.5,,,
24558,ESCUELA BASICA PART.BLAS CANAS,13101,SANTIAGO,3,-33.4455943,-70.64144184,0,GRATUITO,932,24,41.0,22.73170731707317,38.833333333333336,PARTICULAR_SUBV,Gratuito,GRATUITO,0,278.0,261.0,269.5,,,
24607,ESCUELA DE PARVULOS N°1418 NUESTRO HOGAR,13104,CONCHALI,4,-33.38595,-70.68053,0,MAS DE $100.000,25,1,5.0,5.0,25.0,PARTICULAR_PAGADO,Pagado,MAS DE $100.000,5,,,,,,
24612,ESCUELA ESP. SANTA MARIA DE RENCA,13128,RENCA,3,-33.405575,-70.70284,0,GRATUITO,81,10,9.0,9.0,8.1,PARTICULAR_SUBV,Gratuito,GRATUITO,0,,,,,,
24622,MIGUEL DE CERVANTES Y SAAVEDRA ANEXO A-8,13101,SANTIAGO,2,-33.44308998999999,-70.67090523,0,GRATUITO,1514,53,109.0,13.889908256880734,28.566037735849058,MUNICIPAL_DAEM,Gratuito,GRATUITO,0,277.0,256.0,266.5,,,
24623,COLEGIO JORGE ALESSANDRI RODRIGUEZ,13128,RENCA,3,-33.40939,-70.737854,0,GRATUITO,1992,46,126.0,15.80952380952381,43.30434782608695,PARTICULAR_SUBV,Gratuito,GRATUITO,0,277.0,274.0,275.5,257.0,269.0,263.0
24625,COLEGIO SAN CRISTOBAL COLLEGE,13130,SAN MIGUEL,4,-33.49538538,-70.65242337,0,MAS DE $100.000,435,14,28.0,15.535714285714286,31.071428571428573,PARTICULAR_PAGADO,Pagado,MAS DE $100.000,5,319.0,317.0,318.0,286.0,339.0,312.5
24626,COMPLEJO EDUCACIONAL ALBERTO WIDMER,13119,MAIPU,3,-33.50159819,-70.75715676,0,$50.001 A $100.000,1785,45,72.0,24.791666666666668,39.666666666666664,PARTICULAR_SUBV,Pagado,$50.001 A $100.000,4,266.0,257.0,261.5,249.0,244.0,246.5
24627,COLEGIO ETIEVAN,13113,LA REINA,4,-33.441515,-70.52888,0,MAS DE $100.000,265,14,32.0,8.28125,18.928571428571427,PARTICULAR_PAGADO,Pagado,MAS DE $100.000,5,281.0,248.0,264.5,294.0,312.0,303.0
24638,LICEO MIGUEL DE CERVANTES Y SAAVEDRA,13101,SANTIAGO,2,-33.44318449,-70.67156763,0,GRATUITO,373,16,39.0,9.564102564102564,23.3125,MUNICIPAL_DAEM,Gratuito,GRATUITO,0,,,,229.0,212.0,220.5
24642,COLEGIO ALEMAN DE SANTIAGO ANEXO,13132,VITACURA,4,-33.396079,-70.569628,0,MAS DE $100.000,1058,45,95.0,11.136842105263158,23.511111111111113,PARTICULAR_PAGADO,Pagado,MAS DE $100.000,5,321.0,301.0,311.0,,,
24647,ESCUELA BASICA N°1436 COLEGIO IBEROAMERICANO,13108,INDEPENDENCIA,4,-33.415546,-70.66153,0,MAS DE $100.000,67,8,8.0,8.375,8.375,PARTICULAR_PAGADO,Pagado,MAS DE $100.000,5,314.0,297.0,305.5,,,
24648,COLEGIO LOS NOGALES,13201,PUENTE ALTO,3,-33.58339675,-70.58056774,0,GRATUITO,1129,28,70.0,16.12857142857143,40.32142857142857,PARTICULAR_SUBV,Gratuito,GRATUITO,0,310.0,304.0,307.0,283.0,304.0,293.5
24649,ESCUELA DE PARVULOS SAMORITO,13110,LA FLORIDA,1,-33.51554,-70.588242,0,GRATUITO,101,4,10.0,10.1,25.25,MUNICIPAL_CORP,Gratuito,GRATUITO,0,,,,,,
24654,ESCUELA BASICA CINCO PINOS,13401,SAN BERNARDO,1,-33.62681603,-70.70183381,0,GRATUITO,165,10,18.0,9.166666666666666,16.5,MUNICIPAL_CORP,Gratuito,GRATUITO,0,260.0,259.0,259.5,,,
24657,COLEGIO CRISTIANO BETHEL II,13105,EL BOSQUE,3,-33.56871722999999,-70.67110059,0,GRATUITO,349,10,27.0,12.925925925925926,34.9,PARTICULAR_SUBV,Gratuito,GRATUITO,0,271.0,267.0,269.0,,,
24670,COLEGIO INTERNACIONAL  ALBA,13119,MAIPU,4,-33.480777,-70.74487,0,MAS DE $100.000,652,22,38.0,17.157894736842106,29.636363636363637,PARTICULAR_PAGADO,Pagado,MAS DE $100.000,5,304.0,308.0,306.0,316.0,350.0,333.0
24671,COLEGIO LA ABADIA,13113,LA REINA,4,-33.43419399999999,-70.54344,0,MAS DE $100.000,404,18,34.0,11.882352941176471,22.444444444444443,PARTICULAR_PAGADO,Pagado,MAS DE $100.000,5,303.0,295.0,299.0,291.0,298.0,294.5
24684,ESCUELA PARTICULAR QUILLAHUE,13110,LA FLORIDA,3,-33.54746643,-70.57987103,0,GRATUITO,279,11,17.0,16.41176470588235,25.363636363636363,PARTICULAR_SUBV,Gratuito,GRATUITO,0,281.0,253.0,267.0,,,
24685,COLEGIO PIAMARTA,13106,ESTACION CENTRAL,3,-33.47170655,-70.72551617,0,GRATUITO,3197,76,126.0,25.373015873015873,42.06578947368421,PARTICULAR_SUBV,Gratuito,GRATUITO,0,259.0,232.0,245.5,229.0,224.0,226.5
24686,LICEO POLIVALENTE SANTIAGO DE COMPOSTELA,13401,SAN BERNARDO,3,-33.58678788,-70.69973083,0,GRATUITO,598,15,26.0,23.0,39.86666666666667,PARTICULAR_SUBV,Gratuito,GRATUITO,0,,,,213.0,216.0,214.5
24689,CTRO.EDUC.CATOLICO DIDASCALIO STA. MARIA,13112,LA PINTANA,3,-33.59745357,-70.62707899,0,GRATUITO,416,24,38.0,10.947368421052632,17.333333333333332,PARTICULAR_SUBV,Gratuito,GRATUITO,0,278.0,256.0,267.0,264.0,247.0,255.5
24690,COLEGIO SANTIAGO EVANGELISTA,13113,LA REINA,4,-33.450452,-70.56528,0,MAS DE $100.000,328,14,29.0,11.310344827586206,23.428571428571427,PARTICULAR_PAGADO,Pagado,MAS DE $100.000,5,325.0,307.0,316.0,290.0,301.0,295.5
24700,CENTRO EDUC.ADULTOS AMERICO VESPUCIO,13122,PENALOLEN,3,-33.46802499999999,-70.56443,0,GRATUITO,115,4,9.0,12.777777777777779,28.75,PARTICULAR_SUBV,Gratuito,GRATUITO,0,,,,,,
24713,COLEGIO EL BOSQUE PROVINCIA CORDILLERA,13201,PUENTE ALTO,3,-33.59878381,-70.57826652,0,MAS DE $100.000,1034,31,53.0,19.50943396226415,33.354838709677416,PARTICULAR_SUBV,Pagado,MAS DE $100.000,5,301.0,283.0,292.0,278.0,292.0,285.0
24714,COLEGIO SANTO TOMAS,13112,LA PINTANA,3,-33.55929282,-70.62792249,0,GRATUITO,437,13,50.0,8.74,33.61538461538461,PARTICULAR_SUBV,Gratuito,GRATUITO,0,276.0,271.0,273.5,257.0,226.0,241.5
24716,ESCUELA BASICA LOS NAVIOS,13110,LA FLORIDA,1,-33.56919422,-70.60925629,0,GRATUITO,299,12,35.0,8.542857142857143,24.916666666666668,MUNICIPAL_CORP,Gratuito,GRATUITO,0,259.0,262.0,260.5,,,
24717,LICEO BICENTENARIO NUESTRA SEÑORA DE GUADALUPE,13111,LA GRANJA,3,-33.55564982,-70.61818898,0,GRATUITO,1014,26,75.0,13.52,39.0,PARTICULAR_SUBV,Gratuito,GRATUITO,0,290.0,300.0,295.0,247.0,261.0,254.0
24718,COLEGIO HUELQUEN MONTESSORI,13115,LO BARNECHEA,4,-33.351308,-70.5048,0,MAS DE $100.000,226,24,29.0,7.793103448275862,9.416666666666666,PARTICULAR_PAGADO,Pagado,MAS DE $100.000,5,298.0,261.0,279.5,249.0,269.0,259.0
24721,COLEGIO LEONARDO DA VINCI DE LAS CONDES,13114,LAS CONDES,1,-33.40009209,-70.56431651,0,GRATUITO,504,14,67.0,7.522388059701493,36.0,MUNICIPAL_CORP,Gratuito,GRATUITO,0,344.0,302.0,323.0,298.0,346.0,322.0
24722,ESC. BASICA PART.PADRE ALBERTO HURTADO,13107,HUECHURABA,3,-33.37465422999999,-70.62750323,0,GRATUITO,353,10,27.0,13.074074074074074,35.3,PARTICULAR_SUBV,Gratuito,GRATUITO,0,310.0,299.0,304.5,,,
24723,COLEGIO KENDAL ENGLISH SCHOOL,13120,NUNOA,4,-33.45482299999999,-70.58975,0,MAS DE $100.000,60,3,16.0,3.75,20.0,PARTICULAR_PAGADO,Pagado,MAS DE $100.000,5,334.0,314.0,324.0,,,
24730,COLEGIO ADVENTISTA SANTIAGO PONIENTE,13117,LO PRADO,3,-33.45175033999999,-70.7109297,0,GRATUITO,537,14,32.0,16.78125,38.357142857142854,PARTICULAR_SUBV,Gratuito,GRATUITO,0,291.0,271.0,281.0,253.0,270.0,261.5
24738,ESCUELA PARVULOS PIN PIN SERAFIN,13127,RECOLETA,3,-33.39501,-70.64753,0,GRATUITO,19,4,3.0,6.333333333333333,4.75,PARTICULAR_SUBV,Gratuito,GRATUITO,0,,,,,,
24742,ESCUELA ESPECIAL PARTICULAR CRECER,13127,RECOLETA,3,-33.393963,-70.64824,0,GRATUITO,90,8,6.0,15.0,11.25,PARTICULAR_SUBV,Gratuito,GRATUITO,0,,,,,,
24752,ESC.PARVULOS HERMANAS DE BETANIA,13201,PUENTE ALTO,3,-33.5931,-70.57136,0,GRATUITO,25,4,5.0,5.0,6.25,PARTICULAR_SUBV,Gratuito,GRATUITO,0,,,,,,
24754,CEIA GEORGINA SALAS DINAMARCA,13103,CERRO NAVIA,6,-33.41628999999999,-70.741425,0,GRATUITO,323,14,20.0,16.15,23.071428571428573,SLEP,Gratuito,GRATUITO,0,,,,,,
24755,ESCUELA ESPECIAL PART.CENTRO EDUC.RAYEN,13126,QUINTA NORMAL,3,-33.43989,-70.70303,0,GRATUITO,35,7,4.0,8.75,5.0,PARTICULAR_SUBV,Gratuito,GRATUITO,0,,,,,,
24756,COLEGIO NAZARET DE LA FLORIDA,13110,LA FLORIDA,3,-33.5611563,-70.5690341,0,GRATUITO,1076,28,79.0,13.620253164556962,38.42857142857143,PARTICULAR_SUBV,Gratuito,GRATUITO,0,294.0,305.0,299.5,280.0,305.0,292.5
24758,COLEGIO CRISTIANO BETHEL  N 3,13110,LA FLORIDA,3,-33.52070645,-70.60869082,0,GRATUITO,304,9,25.0,12.16,33.77777777777778,PARTICULAR_SUBV,Gratuito,GRATUITO,0,271.0,268.0,269.5,,,
24761,SAN JUAN DE LAS CONDES,13114,LAS CONDES,4,-33.42982,-70.58354,0,MAS DE $100.000,316,22,22.0,14.363636363636363,14.363636363636363,PARTICULAR_PAGADO,Pagado,MAS DE $100.000,5,302.0,279.0,290.5,261.0,282.0,271.5
24762,COLEGIO SAINT MARY JOSEPH SCHOOL,13118,MACUL,4,-33.482062,-70.60978,0,MAS DE $100.000,549,23,40.0,13.725,23.869565217391305,PARTICULAR_PAGADO,Pagado,MAS DE $100.000,5,317.0,309.0,313.0,301.0,345.0,323.0
24763,LICEO ADULTOS PART.LAS AMERICAS MODERNAS,13108,INDEPENDENCIA,3,-33.40842,-70.66639,0,GRATUITO,43,2,7.0,6.142857142857143,21.5,PARTICULAR_SUBV,Gratuito,GRATUITO,0,,,,,,
24765,ESCUELA DE PARV. LANCAHUE,13119,MAIPU,3,-33.49752999999999,-70.74237,0,GRATUITO,16,4,2.0,8.0,4.0,PARTICULAR_SUBV,Gratuito,GRATUITO,0,,,,,,
24766,COLEGIO ALMENDRAL,13110,LA FLORIDA,3,-33.53769308999999,-70.58909095,0,$25.001 A $50.000,297,12,29.0,10.241379310344827,24.75,PARTICULAR_SUBV,Pagado,$25.001 A $50.000,3,242.0,228.0,235.0,200.0,217.0,208.5
24769,COLEGIO SAN ISAAC JOGUES,13125,QUILICURA,3,-33.36114464,-70.72075132,0,GRATUITO,1148,28,45.0,25.511111111111113,41.0,PARTICULAR_SUBV,Gratuito,GRATUITO,0,260.0,240.0,250.0,253.0,225.0,239.0
24782,ESCUELA BÁSICA BARROS LUCO  Y ESPECIAL  DE LENGUAJE,13130,SAN MIGUEL,3,-33.48054588,-70.65530066,0,GRATUITO,284,14,20.0,14.2,20.285714285714285,PARTICULAR_SUBV,Gratuito,GRATUITO,0,286.0,274.0,280.0,,,
24783,COLONIAL DE PIRQUE,13202,PIRQUE,4,-33.630363,-70.57308,0,MAS DE $100.000,374,15,30.0,12.466666666666667,24.933333333333334,PARTICULAR_PAGADO,Pagado,MAS DE $100.000,5,284.0,256.0,270.0,289.0,309.0,299.0
24790,COLEGIO EL PRADO,13124,PUDAHUEL,3,-33.46512017,-70.73322509,0,$50.001 A $100.000,387,12,19.0,20.36842105263158,32.25,PARTICULAR_SUBV,Pagado,$50.001 A $100.000,4,292.0,277.0,284.5,237.0,224.0,230.5
24795,COLEGIO EMAUS,13114,LAS CONDES,4,-33.39934,-70.55994,0,MAS DE $100.000,58,6,13.0,4.461538461538462,9.666666666666666,PARTICULAR_PAGADO,Pagado,MAS DE $100.000,5,344.0,328.0,336.0,258.0,274.0,266.0
24798,COLEGIO SANTA MARIA DE LO CANAS,13110,LA FLORIDA,4,-33.527627,-70.5523,0,MAS DE $100.000,687,23,69.0,9.956521739130435,29.869565217391305,PARTICULAR_PAGADO,Pagado,MAS DE $100.000,5,305.0,275.0,290.0,267.0,297.0,282.0
24800,COLEGIO FLORIDA HIGH SCHOOL,13110,LA FLORIDA,3,-33.53096665999999,-70.58467398,0,MAS DE $100.000,357,14,28.0,12.75,25.5,PARTICULAR_SUBV,Pagado,MAS DE $100.000,5,290.0,283.0,286.5,277.0,267.0,272.0
24801,COLEGIO HENRY FAYOL,13120,NUNOA,4,-33.4506,-70.59295,0,MAS DE $100.000,169,12,19.0,8.894736842105264,14.083333333333334,PARTICULAR_PAGADO,Pagado,MAS DE $100.000,5,253.0,249.0,251.0,244.0,246.0,245.0
24803,ESCUELA BASICA PART GRATUITA CASA AZUL,13111,LA GRANJA,3,-33.52393151999999,-70.62024824,0,GRATUITO,169,10,21.0,8.047619047619047,16.9,PARTICULAR_SUBV,Gratuito,GRATUITO,0,299.0,280.0,289.5,,,
24804,ESCUELA ESPECIAL SGTO.CANDELARIA,13103,CERRO NAVIA,6,-33.41836,-70.74417,0,GRATUITO,139,23,24.0,5.791666666666667,6.043478260869565,SLEP,Gratuito,GRATUITO,0,,,,,,
24809,ESC. BASICA PART.JUANITA FERNANDEZ SOLAR,13124,PUDAHUEL,3,-33.45776820999999,-70.76089443,0,GRATUITO,849,22,34.0,24.970588235294116,38.59090909090909,PARTICULAR_SUBV,Gratuito,GRATUITO,0,257.0,241.0,249.0,,,
24812,COLEGIO POLIV. SAN JOSE DE RENCA,13128,RENCA,3,-33.4013313,-70.72015431,0,GRATUITO,1059,30,50.0,21.18,35.3,PARTICULAR_SUBV,Gratuito,GRATUITO,0,288.0,296.0,292.0,276.0,318.0,297.0
24817,ESCUELA BASICA N°1517 MADRIGAL,13113,LA REINA,4,-33.439565,-70.52313,0,MAS DE $100.000,271,11,26.0,10.423076923076923,24.636363636363637,PARTICULAR_PAGADO,Pagado,MAS DE $100.000,5,326.0,313.0,319.5,,,
24822,ESC. BAS. PDTE. SALVADOR ALLENDE G.,13105,EL BOSQUE,2,-33.57698398,-70.66591897,0,GRATUITO,370,14,31.0,11.935483870967742,26.428571428571427,MUNICIPAL_DAEM,Gratuito,GRATUITO,0,261.0,283.0,272.0,,,
24826,COLEGIO NUESTRA SENORA DEL LORETO,13114,LAS CONDES,4,-33.379285,-70.5085,0,MAS DE $100.000,441,19,40.0,11.025,23.210526315789473,PARTICULAR_PAGADO,Pagado,MAS DE $100.000,5,304.0,296.0,300.0,281.0,324.0,302.5
24828,LICEO POLITEC.PARTIC.EL SENOR DE RENCA,13128,RENCA,3,-33.40229643,-70.71164013,0,GRATUITO,617,16,38.0,16.236842105263158,38.5625,PARTICULAR_SUBV,Gratuito,GRATUITO,0,,,,237.0,253.0,245.0
24840,COLEGIO DE ADULTOS INSTITUTO TABANCURA SEDE LONDRES,13101,SANTIAGO,4,-33.444935,-70.6476,0,$50.001 A $100.000,74,3,6.0,12.333333333333334,24.666666666666668,PARTICULAR_PAGADO,Pagado,$50.001 A $100.000,4,,,,,,
24842,COLEGIO LA FONTAINE,13120,NUNOA,4,-33.453592,-70.58,0,MAS DE $100.000,379,18,38.0,9.973684210526315,21.055555555555557,PARTICULAR_PAGADO,Pagado,MAS DE $100.000,5,309.0,274.0,291.5,283.0,323.0,303.0
24843,COLEGIO POLIV. SAN LUIS BELTRAN,13124,PUDAHUEL,3,-33.42981274,-70.77083375,0,GRATUITO,1173,33,85.0,13.8,35.54545454545455,PARTICULAR_SUBV,Gratuito,GRATUITO,0,264.0,257.0,260.5,232.0,246.0,239.0
24864,COLEGIO SAN CRISTOBAL DE LAS CASAS,13110,LA FLORIDA,3,-33.56054625,-70.56758681,0,GRATUITO,740,26,46.0,16.08695652173913,28.46153846153846,PARTICULAR_SUBV,Gratuito,GRATUITO,0,287.0,269.0,278.0,266.0,267.0,266.5
24868,ES.ESP.PART.PUERTA ABIERTA,13109,LA CISTERNA,3,-33.51856999999999,-70.652985,0,GRATUITO,137,10,10.0,13.7,13.7,PARTICULAR_SUBV,Gratuito,GRATUITO,0,,,,,,
24873,COLEGIO  EPULLAY,13122,PENALOLEN,4,-33.470592,-70.52376,0,MAS DE $100.000,562,40,59.0,9.525423728813559,14.05,PARTICULAR_PAGADO,Pagado,MAS DE $100.000,5,304.0,274.0,289.0,301.0,294.0,297.5
24874,COLEGIO SAN BARTOLOME DE NOS,13403,CALERA DE TANGO,4,-33.631631,-70.75168,1,MAS DE $100.000,179,15,20.0,8.95,11.933333333333334,PARTICULAR_PAGADO,Pagado,MAS DE $100.000,5,269.0,306.0,287.5,273.0,214.0,243.5
24875,ESCUELA  ESPECIAL PART.PUDAHUEL NORTE,13124,PUDAHUEL,3,-33.42808999999999,-70.76107,0,GRATUITO,103,13,9.0,11.444444444444445,7.923076923076923,PARTICULAR_SUBV,Gratuito,GRATUITO,0,,,,,,
24876,ESC.BASICA PROF.AURELIA ROJAS BURGOS,13112,LA PINTANA,2,-33.56050797999999,-70.61999307,0,GRATUITO,527,20,41.0,12.853658536585366,26.35,MUNICIPAL_DAEM,Gratuito,GRATUITO,0,249.0,242.0,245.5,,,
24878,CENTRO EDUCACIONAL FERNANDO DE ARAGON,13201,PUENTE ALTO,3,-33.58122181,-70.5973062,0,GRATUITO,2852,76,118.0,24.16949152542373,37.526315789473685,PARTICULAR_SUBV,Gratuito,GRATUITO,0,372.0,349.0,360.5,252.0,265.0,258.5
24879,ESCUELA ESPECIAL PART.ARNOLD GESELL II,13112,LA PINTANA,3,-33.59271747999999,-70.63067665,0,GRATUITO,306,16,26.0,11.76923076923077,19.125,PARTICULAR_SUBV,Gratuito,GRATUITO,0,246.0,218.0,232.0,,,
24880,ESCUELA ESPECIAL GUENIPILLAN,13111,LA GRANJA,3,-33.53915,-70.63033,0,GRATUITO,143,15,16.0,8.9375,9.533333333333333,PARTICULAR_SUBV,Gratuito,GRATUITO,0,,,,,,
24881,ESCUELA BASICA ESCRITOR PABLO NERUDA,13125,QUILICURA,3,-33.36935402,-70.72910117,0,GRATUITO,255,10,20.0,12.75,25.5,PARTICULAR_SUBV,Gratuito,GRATUITO,0,253.0,219.0,236.0,,,
24882,CENTRO DE TRASTORNOS DE LA COMUNICACION,13107,HUECHURABA,3,-33.367626,-70.63626,0,GRATUITO,151,11,8.0,18.875,13.727272727272727,PARTICULAR_SUBV,Gratuito,GRATUITO,0,,,,,,
24883,ESCUELA BÁSICA MUNICIPAL SAN LUIS,13119,MAIPU,1,-33.51233641999999,-70.78513792,0,GRATUITO,362,14,34.0,10.647058823529411,25.857142857142858,MUNICIPAL_CORP,Gratuito,GRATUITO,0,273.0,240.0,256.5,,,
24884,COLEGIO ALCAZAR DE LAS CONDES,13114,LAS CONDES,4,-33.406228,-70.58062,0,MAS DE $100.000,1267,41,83.0,15.265060240963855,30.902439024390244,PARTICULAR_PAGADO,Pagado,MAS DE $100.000,5,292.0,271.0,281.5,257.0,282.0,269.5
24885,COLEGIO KING SCHOOL CORDILLERA,13112,LA PINTANA,3,-33.62186771999999,-70.62803369,0,GRATUITO,1645,47,81.0,20.308641975308642,35.0,PARTICULAR_SUBV,Gratuito,GRATUITO,0,272.0,252.0,262.0,240.0,224.0,232.0
24889,LICEO BICENTENARIO MONSENOR ENRIQUE ALVEAR,13124,PUDAHUEL,6,-33.46331704,-70.75335402,0,GRATUITO,1033,31,79.0,13.075949367088608,33.32258064516129,SLEP,Gratuito,GRATUITO,0,288.0,278.0,283.0,260.0,237.0,248.5
24892,SANTA CRUZ COLLEGE,13201,PUENTE ALTO,3,-33.61452835,-70.56963486,0,GRATUITO,813,28,50.0,16.26,29.035714285714285,PARTICULAR_SUBV,Gratuito,GRATUITO,0,239.0,220.0,229.5,214.0,216.0,215.0
24893,ESCUELA NOVOMAR,13201,PUENTE ALTO,3,-33.61240008,-70.5900562,0,GRATUITO,273,24,24.0,11.375,11.375,PARTICULAR_SUBV,Gratuito,GRATUITO,0,249.0,230.0,239.5,,,
24894,COLEGIO ARAUCARIA CORDILLERA,13201,PUENTE ALTO,3,-33.58321896999999,-70.57256798,0,$25.001 A $50.000,510,14,26.0,19.615384615384617,36.42857142857143,PARTICULAR_SUBV,Pagado,$25.001 A $50.000,3,254.0,233.0,243.5,279.0,249.0,264.0
24896,INSTITUTO DE TABANCURA DE PROVIDENCIA,13123,PROVIDENCIA,4,-33.438,-70.60701,0,$50.001 A $100.000,162,5,6.0,27.0,32.4,PARTICULAR_PAGADO,Pagado,$50.001 A $100.000,4,,,,,,
24898,COLEGIO SAN FRANCISCO MISIONERO,13119,MAIPU,3,-33.56459378,-70.786607,0,GRATUITO,489,16,25.0,19.56,30.5625,PARTICULAR_SUBV,Gratuito,GRATUITO,0,291.0,295.0,293.0,272.0,257.0,264.5
24903,COLEGIO MADRE DE JESUS,13604,PADRE HURTADO,3,-33.56698999999999,-70.785378,0,$25.001 A $50.000,906,28,54.0,16.77777777777778,32.357142857142854,PARTICULAR_SUBV,Pagado,$25.001 A $50.000,3,283.0,272.0,277.5,277.0,285.0,281.0
24908,COLEGIO PEDRO DE VALDIVIA LAS CONDES,13114,LAS CONDES,4,-33.370461,-70.5082,0,MAS DE $100.000,1185,48,70.0,16.928571428571427,24.6875,PARTICULAR_PAGADO,Pagado,MAS DE $100.000,5,287.0,273.0,280.0,278.0,333.0,305.5
24911,LICEO DE ADULTOS PART.FERMIN VIVACETA,13101,SANTIAGO,3,-33.433887,-70.66119,0,GRATUITO,287,10,15.0,19.133333333333333,28.7,PARTICULAR_SUBV,Gratuito,GRATUITO,0,,,,,,
24916,ESCUELA BASICA TACORA,13201,PUENTE ALTO,3,-33.60972041,-70.57060307,0,GRATUITO,96,8,13.0,7.384615384615385,12.0,PARTICULAR_SUBV,Gratuito,GRATUITO,0,233.0,223.0,228.0,,,
24920,ESC. BAS. PART. ALBERT SCHWITZER LA FLORIDA,13110,LA FLORIDA,3,-33.56373913,-70.57607077,0,$25.001 A $50.000,75,9,9.0,8.333333333333334,8.333333333333334,PARTICULAR_SUBV,Pagado,$25.001 A $50.000,3,200.0,221.0,210.5,,,
24926,CENTRO EDUCACIONAL DE ADULTOS,13103,CERRO NAVIA,3,-33.41534999999999,-70.74167,0,GRATUITO,229,7,14.0,16.357142857142858,32.714285714285715,PARTICULAR_SUBV,Gratuito,GRATUITO,0,,,,,,
